2,107,131
2,108,131
2,109,131
2,110,131
2,111,131
2,112,131
2,113,131
2,114,131
2,115,131
2,116,131
2,117,131
2,118,131
2,119,131
2,120,131
2,121,131
2,122,131
2,123,131
2,124,131
2,125,131
2,126,131
2,127,131
2,128,131
2,129,131
2,130,131
3,5,67
3,6,66
3,7,66
3,8,66
3,9,66
3,10,66
3,11,66
3,12,66
3,13,66
3,14,66
3,15,66
3,16,66
3,17,66
3,18,66
3,19,66
3,20,66
3,21,66
3,22,66
3,23,66
3,24,66
3,25,66
3,26,66
3,27,66
3,28,66
3,29,66
3,30,66
3,31,66
3,32,66
3,33,66
3,34,66
3,35,66
3,36,66
3,37,66
3,38,66
3,39,66
3,40,66
3,41,66
3,42,66
3,43,66
3,44,66
3,45,66
3,46,66
3,47,66
3,48,66
3,49,66
3,50,66
3,51,66
3,52,66
3,53,66
3,54,66
3,55,66
3,56,66
3,57,66
3,58,66
3,59,66
3,60,66
3,61,66
3,62,66
3,63,66
3,64,66
3,65,66
3,66,66
3,67,66
3,68,66
3,69,66
3,70,66
3,71,66
3,72,66
3,73,66
3,74,66
3,75,66
3,76,66
3,77,66
3,78,66
3,79,66
3,80,66
3,81,66
3,82,66
3,83,66
3,84,66
3,85,66
3,86,66
3,87,66
3,88,66
3,89,66
3,90,66
3,91,66
3,92,66
3,93,66
3,94,66
3,95,66
3,96,66
3,97,66
3,98,66
3,99,66
3,100,66
3,101,66
3,102,66
3,103,66
3,104,66
3,105,66
3,106,66
3,107,66
3,108,66
3,109,66
3,110,66
3,111,66
3,112,66
3,113,66
3,114,66
3,115,66
3,116,66
3,117,66
3,118,66
3,119,66
3,120,66
3,121,66
3,122,66
3,123,66
3,124,66
3,125,66
3,126,66
3,127,66
3,128,66
3,129,66
3,130,66
4,4,78
4,5,53
4,6,45
4,7,44
4,8,45
4,9,45
4,10,45
4,11,44
4,12,44
4,13,44
4,14,44
4,15,44
4,16,44
4,17,44
4,18,45
4,19,45
4,20,45
4,21,44
4,22,44
4,23,44
4,24,44
4,25,44
4,26,44
4,27,44
4,28,44
4,29,44
4,30,44
4,31,44
4,32,45
4,33,44
4,34,44
4,35,44
4,36,44
4,37,44
4,38,44
4,39,44
4,40,44
4,41,44
4,42,45
4,43,44
4,44,44
4,45,44
4,46,45
4,47,45
4,48,44
4,49,44
4,50,44
4,51,45
4,52,45
4,53,45
4,54,44
4,55,44
4,56,44
4,57,45
4,58,44
4,59,44
4,60,45
4,61,44
4,62,44
4,63,44
4,64,44
4,65,44
4,66,44
4,67,44
4,68,44
4,69,44
4,70,44
4,71,44
4,72,44
4,73,45
4,74,44
4,75,44
4,76,44
4,77,44
4,78,44
4,79,44
4,80,44
4,81,44
4,82,44
4,83,44
4,84,44
4,85,44
4,86,44
4,87,44
4,88,44
4,89,44
4,90,44
4,91,45
4,92,44
4,93,44
4,94,44
4,95,44
4,96,44
4,97,45
4,98,44
4,99,44
4,100,44
4,101,44
4,102,44
4,103,44
4,104,44
4,105,44
4,106,44
4,107,45
4,108,44
4,109,44
4,110,44
4,111,44
4,112,44
4,113,45
4,114,44
4,115,44
4,116,45
4,117,44
4,118,44
4,119,44
4,120,44
4,121,44
4,122,44
4,123,44
4,124,44
4,125,44
4,126,44
4,127,44
4,128,44
4,129,44
4,130,44
5,4,72
5,5,48
5,6,38
5,7,34
5,8,36
5,9,33
5,10,33
5,11,33
5,12,33
5,13,33
5,14,33
5,15,33
5,16,33
5,17,33
5,18,33
5,19,33
5,20,33
5,21,33
5,22,33
5,23,33
5,24,34
5,25,34
5,26,33
5,27,34
5,28,35
5,29,38
5,30,33
5,31,33
5,32,33
5,33,33
5,34,34
5,35,33
5,36,35
5,37,33
5,38,33
5,39,34
5,40,34
5,41,33
5,42,33
5,43,33
5,44,33
5,45,33
5,46,33
5,47,33
5,48,33
5,49,34
5,50,33
5,51,33
5,52,33
5,53,36
5,54,33
5,55,35
5,56,34
5,57,34
5,58,34
5,59,33
5,60,37
5,61,33
5,62,33
5,63,35
5,64,35
5,65,33
5,66,33
5,67,33
5,68,35
5,69,33
5,70,33
5,71,33
5,72,33
5,73,33
5,74,33
5,75,33
5,76,33
5,77,38
5,78,33
5,79,33
5,80,35
5,81,35
5,82,33
5,83,35
5,84,33
5,85,33
5,86,34
5,87,33
5,88,34
5,89,35
5,90,33
5,91,38
5,92,35
5,93,34
5,94,34
5,95,33
5,96,33
5,97,33
5,98,33
5,99,33
5,100,34
5,101,33
5,102,33
5,103,33
5,104,34
5,105,33
5,106,33
5,107,33
5,108,34
5,109,33
5,110,33
5,111,34
5,112,34
5,113,33
5,114,35
5,115,35
5,116,33
5,117,34
5,118,34
5,119,33
5,120,33
5,121,36
5,122,34
5,123,35
5,124,33
5,125,33
5,126,33
5,127,33
5,128,33
5,129,33
5,130,34
6,4,72
6,5,73
6,6,35
6,7,30
6,8,28
6,9,27
6,10,27
6,11,28
6,12,27
6,13,27
6,14,27
6,15,27
6,16,28
6,17,32
6,18,29
6,19,30
6,20,28
6,21,27
6,22,27
6,23,27
6,24,29
6,25,28
6,26,27
6,27,27
6,28,29
6,29,27
6,30,28
6,31,29
6,32,27
6,33,27
6,34,27
6,35,27
6,36,28
6,37,27
6,38,28
6,39,29
6,40,27
6,41,29
6,42,27
6,43,31
6,44,28
6,45,27
6,46,27
6,47,27
6,48,27
6,49,27
6,50,27
6,51,28
6,52,27
6,53,27
6,54,27
6,55,27
6,56,32
6,57,27
6,58,27
6,59,27
6,60,27
6,61,30
6,62,27
6,63,27
6,64,27
6,65,27
6,66,28
6,67,28
6,68,27
6,69,28
6,70,29
6,71,29
6,72,27
6,73,28
6,74,27
6,75,28
6,76,28
6,77,29
6,78,28
6,79,30
6,80,27
6,81,27
6,82,30
6,83,28
6,84,27
6,85,30
6,86,27
6,87,28
6,88,27
6,89,27
6,90,27
6,92,27
6,93,27
6,94,27
6,95,27
6,96,27
6,97,28
6,98,29
6,99,28
6,100,27
6,101,27
6,102,27
6,103,27
6,104,29
6,105,29
6,106,27
6,107,27
6,108,27
6,109,28
6,110,27
6,111,28
6,112,27
6,113,27
6,114,30
6,115,28
6,116,27
6,117,32
6,118,29
6,119,27
6,120,27
6,121,27
6,122,27
6,123,31
6,124,27
6,125,27
6,126,29
6,127,27
6,128,27
6,129,27
6,130,27
7,4,71
7,5,41
7,6,39
7,7,29
7,8,23
7,9,24
7,10,23
7,11,24
7,12,22
7,13,22
7,14,22
7,15,22
7,16,24
7,17,22
7,18,22
7,19,26
7,20,22
7,21,22
7,22,24
7,23,22
7,24,24
7,25,22
7,26,23
7,27,22
7,28,22
7,29,22
7,30,22
7,31,22
7,32,23
7,33,22
7,34,22
7,35,22
7,36,22
7,37,23
7,38,24
7,39,23
7,40,22
7,41,23
7,42,23
7,43,22
7,44,23
7,45,22
7,46,22
7,47,26
7,48,22
7,49,22
7,50,22
7,51,22
7,52,23
7,53,23
7,54,23
7,55,22
7,56,22
7,57,23
7,58,22
7,59,23
7,60,23
7,61,22
7,62,22
7,63,22
7,64,23
7,65,24
7,66,23
7,67,22
7,68,22
7,69,23
7,70,22
7,71,22
7,72,22
7,73,22
7,74,22
7,75,23
7,76,24
7,77,23
7,78,22
7,79,24
7,80,22
7,81,22
7,82,27
7,83,23
7,84,22
7,85,25
7,86,24
7,87,23
7,88,23
7,89,22
7,90,22
7,91,22
7,92,23
7,93,22
7,94,22
7,95,22
7,96,23
7,97,24
7,98,22
7,99,24
7,100,25
7,101,22
7,102,22
7,103,23
7,104,24
7,105,22
7,106,24
7,107,22
7,108,22
7,109,22
7,110,23
7,111,23
7,112,22
7,113,22
7,114,23
7,115,26
7,116,23
7,117,23
7,118,24
7,119,23
7,120,22
7,121,23
7,122,22
7,123,24
7,124,23
7,125,22
7,126,23
7,127,22
7,128,23
7,129,23
7,130,22
8,4,68
8,5,41
8,6,36
8,7,24
8,8,23
8,9,21
8,10,19
8,11,19
8,12,19
8,13,19
8,14,22
8,15,22
8,16,22
8,17,20
8,18,20
8,19,19
8,20,19
8,21,21
8,22,19
8,23,19
8,24,20
8,25,20
8,26,19
8,27,22
8,28,19
8,29,19
8,30,20
8,31,19
8,32,20
8,33,19
8,34,20
8,35,21
8,36,20
8,37,20
8,38,19
8,39,19
8,40,19
8,41,19
8,42,19
8,43,19
8,44,19
8,45,19
8,46,21
8,47,19
8,48,19
8,49,19
8,50,20
8,51,19
8,52,20
8,53,19
8,54,19
8,55,20
8,56,21
8,57,19
8,58,19
8,59,19
8,60,19
8,61,19
8,62,19
8,63,19
8,64,19
8,65,21
8,66,19
8,67,20
8,68,19
8,69,20
8,70,21
8,71,19
8,72,21
8,73,20
8,74,21
8,75,19
8,76,23
8,77,20
8,78,21
8,79,19
8,80,19
8,81,19
8,82,19
8,83,19
8,84,19
8,85,19
8,86,19
8,87,20
8,88,19
8,89,21
8,90,19
8,91,19
8,92,19
8,93,19
8,94,19
8,95,20
8,96,20
8,97,21
8,98,19
8,99,20
8,100,21
8,101,19
8,102,19
8,103,21
8,104,19
8,105,21
8,106,20
8,107,20
8,108,25
8,109,20
8,110,20
8,111,20
8,112,20
8,113,22
8,114,19
8,115,20
8,116,19
8,117,20
8,118,19
8,119,20
8,120,19
8,121,19
8,122,20
8,123,20
8,124,21
8,125,19
8,126,19
8,127,19
8,128,19
8,129,19
8,130,19
9,5,42
9,6,29
9,7,26
9,8,25
9,9,19
9,10,19
9,11,19
9,12,18
9,13,18
9,14,17
9,15,17
9,16,20
9,17,17
9,18,18
9,19,17
9,20,17
9,21,17
9,22,18
9,23,18
9,24,17
9,25,17
9,26,17
9,27,20
9,28,18
9,29,17
9,30,18
9,31,18
9,32,17
9,33,18
9,34,18
9,35,17
9,36,17
9,37,17
9,38,17
9,39,19
9,40,19
9,41,17
9,42,17
9,43,17
9,44,17
9,45,19
9,46,18
9,47,18
9,48,17
9,49,18
9,50,17
9,51,17
9,52,17
9,53,18
9,54,17
9,55,17
9,56,17
9,57,17
9,58,17
9,59,18
9,60,17
9,61,17
9,62,17
9,63,18
9,64,18
9,65,17
9,66,17
9,67,19
9,68,17
9,69,17
9,70,17
9,71,17
9,72,17
9,73,17
9,74,18
9,75,18
9,76,17
9,77,17
9,78,17
9,79,17
9,80,19
9,81,17
9,82,19
9,83,18
9,84,17
9,85,18
9,86,17
9,87,17
9,88,19
9,89,19
9,90,17
9,91,17
9,92,19
9,93,19
9,94,17
9,95,18
9,96,18
9,97,17
9,98,17
9,99,17
9,100,17
9,101,17
9,102,17
9,103,18
9,104,17
9,105,19
9,106,20
9,107,20
9,108,17
9,109,17
9,110,21
9,111,17
9,112,18
9,113,17
9,114,19
9,115,17
9,116,19
9,117,17
9,118,18
9,119,17
9,120,17
9,121,17
9,122,18
9,123,17
9,124,17
9,125,17
9,126,19
9,127,20
9,128,17
9,129,17
9,130,17
10,5,41
10,6,33
10,7,23
10,8,19
10,9,18
10,10,18
10,11,17
10,12,15
10,13,15
10,14,15
10,15,17
10,16,15
10,17,16
10,18,15
10,19,16
10,20,15
10,21,16
10,22,15
10,23,15
10,24,15
10,25,15
10,26,21
10,27,15
10,28,15
10,29,16
10,30,15
10,31,15
10,32,15
10,33,15
10,34,15
10,35,16
10,36,17
10,37,15
10,38,15
10,39,15
10,40,16
10,41,16
10,42,16
10,43,15
10,44,15
10,45,17
10,46,15
10,47,15
10,48,16
10,49,16
10,50,15
10,51,15
10,52,15
10,53,16
10,54,17
10,55,19
10,56,17
10,57,15
10,58,17
10,59,16
10,60,16
10,61,15
10,62,15
10,63,15
10,64,15
10,65,15
10,66,15
10,67,15
10,68,15
10,69,16
10,70,15
10,71,16
10,72,15
10,73,16
10,74,15
10,75,17
10,76,15
10,77,15
10,78,15
10,79,15
10,80,16
10,81,16
10,82,16
10,83,15
10,84,15
10,85,17
10,86,17
10,87,17
10,88,19
10,89,15
10,90,17
10,91,15
10,92,15
10,93,15
10,94,16
10,95,16
10,96,15
10,97,15
10,98,17
10,99,16
10,100,15
10,101,15
10,102,16
10,103,15
10,104,15
10,105,15
10,106,15
10,107,16
10,108,16
10,109,15
10,110,15
10,111,16
10,112,15
10,113,15
10,114,16
10,115,15
10,116,16
10,117,15
10,118,15
10,119,17
10,120,15
10,121,17
10,122,15
10,123,15
10,124,15
10,125,16
10,126,15
10,127,15
10,128,15
10,129,16
10,130,15
11,4,68
11,5,41
11,6,33
11,7,27
11,8,22
11,9,17
11,10,15
11,11,15
11,12,14
11,13,14
11,14,14
11,15,14
11,16,15
11,17,16
11,18,17
11,19,14
11,20,15
11,21,14
11,22,14
11,23,14
11,24,15
11,25,14
11,26,16
11,27,16
11,28,16
11,29,14
11,30,14
11,31,14
11,32,14
11,33,14
11,34,18
11,35,15
11,36,14
11,37,15
11,38,14
11,39,14
11,40,14
11,41,14
11,42,14
11,43,15
11,44,14
11,45,16
11,46,15
11,47,16
11,48,14
11,49,14
11,50,15
11,51,14
11,52,14
11,53,14
11,54,14
11,55,14
11,56,14
11,57,14
11,58,15
11,59,16
11,60,14
11,61,14
11,62,14
11,63,14
11,64,14
11,65,14
11,66,15
11,67,14
11,68,15
11,69,14
11,70,14
11,71,15
11,72,16
11,73,14
11,74,14
11,75,15
11,76,15
11,77,14
11,78,15
11,79,14
11,80,14
11,81,14
11,82,14
11,83,17
11,84,14
11,85,15
11,86,15
11,87,14
11,88,14
11,89,14
11,90,14
11,91,15
11,92,15
11,93,15
11,94,15
11,95,15
11,96,16
11,97,14
11,98,14
11,99,14
11,100,14
11,101,14
11,102,15
11,103,14
11,104,14
11,105,14
11,106,15
11,107,16
11,108,14
11,109,15
11,110,18
11,111,16
11,112,14
11,113,15
11,114,15
11,115,14
11,116,15
11,117,14
11,118,14
11,119,15
11,120,14
11,121,19
11,122,14
11,123,15
11,124,16
11,125,16
11,126,14
11,127,15
11,128,15
11,129,14
11,130,14
12,4,68
12,5,41
12,6,32
12,7,22
12,8,17
12,9,18
12,10,15
12,11,13
12,12,13
12,13,13
12,14,14
12,15,14
12,16,12
12,17,13
12,18,12
12,19,14
12,20,12
12,21,12
12,22,13
12,23,12
12,24,13
12,25,12
12,26,12
12,27,12
12,28,12
12,29,13
12,30,13
12,31,12
12,32,12
12,33,12
12,34,12
12,35,15
12,36,12
12,37,13
12,38,12
12,39,13
12,40,12
12,41,13
12,42,12
12,43,12
12,44,12
12,45,12
12,46,17
12,47,12
12,48,13
12,49,12
12,50,15
12,51,14
12,52,13
12,53,12
12,54,12
12,55,12
12,56,12
12,57,13
12,58,12
12,59,12
12,60,12
12,61,13
12,62,13
12,63,12
12,64,14
12,65,12
12,66,12
12,67,13
12,68,12
12,69,12
12,70,14
12,71,12
12,72,12
12,73,12
12,74,12
12,75,13
12,76,12
12,77,13
12,78,13
12,79,13
12,80,12
12,81,13
12,82,13
12,83,14
12,84,12
12,85,12
12,86,14
12,87,13
12,88,12
12,89,12
12,90,14
12,91,14
12,92,12
12,93,12
12,94,12
12,95,12
12,96,13
12,97,12
12,98,12
12,99,12
12,100,12
12,101,12
12,102,12
12,103,12
12,104,13
12,105,12
12,106,12
12,107,12
12,108,14
12,109,12
12,110,12
12,111,14
12,112,12
12,113,13
12,114,12
12,115,12
12,116,13
12,117,14
12,118,12
12,119,12
12,120,13
12,121,12
12,122,13
12,123,14
12,124,14
12,125,12
12,126,13
12,127,13
12,128,13
12,129,13
12,130,12
13,5,68
13,6,32
13,7,22
13,8,18
13,9,17
13,10,16
13,11,17
13,12,12
13,13,16
13,14,12
13,15,11
13,16,12
13,17,12
13,18,12
13,19,11
13,20,12
13,21,12
13,22,11
13,23,11
13,24,12
13,25,14
13,26,13
13,27,11
13,28,11
13,29,11
13,30,12
13,31,12
13,32,12
13,33,12
13,34,15
13,35,12
13,36,12
13,37,11
13,38,12
13,39,12
13,40,14
13,41,13
13,42,12
13,43,11
13,44,13
13,45,11
13,46,11
13,47,12
13,48,11
13,49,11
13,50,11
13,51,13
13,52,11
13,53,12
13,54,12
13,55,11
13,56,14
13,57,11
13,58,12
13,59,11
13,60,11
13,61,16
13,62,11
13,63,11
13,64,12
13,65,11
13,66,13
13,67,11
13,68,12
13,69,11
13,70,11
13,71,11
13,72,12
13,73,11
13,74,12
13,75,14
13,76,13
13,77,11
13,78,11
13,79,15
13,80,13
13,81,11
13,82,12
13,83,14
13,84,14
13,85,12
13,86,11
13,87,11
13,88,12
13,89,11
13,90,12
13,91,12
13,92,11
13,93,14
13,94,11
13,95,12
13,96,11
13,97,16
13,98,12
13,99,11
13,100,11
13,101,11
13,102,11
13,103,11
13,104,12
13,105,14
13,106,12
13,107,12
13,108,11
13,109,14
13,110,12
13,111,12
13,112,11
13,113,11
13,114,12
13,115,13
13,116,11
13,117,13
13,118,12
13,119,12
13,120,11
13,121,15
13,122,11
13,123,12
13,124,13
13,125,11
13,126,13
13,127,12
13,128,11
13,129,11
13,130,13
14,4,69
14,5,67
14,6,32
14,7,29
14,8,16
14,9,14
14,10,16
14,11,11
14,12,11
14,13,11
14,14,12
14,15,11
14,16,13
14,17,11
14,18,12
14,19,11
14,20,12
14,21,11
14,22,12
14,23,11
14,24,11
14,25,11
14,26,15
14,27,11
14,28,11
14,29,11
14,30,11
14,31,12
14,32,11
14,33,11
14,34,12
14,35,11
14,36,11
14,37,11
14,38,11
14,39,11
14,40,13
14,41,14
14,42,12
14,43,13
14,44,11
14,45,12
14,46,11
14,47,11
14,48,13
14,49,12
14,50,11
14,51,11
14,52,11
14,53,11
14,54,16
14,55,11
14,56,11
14,57,12
14,58,11
14,59,15
14,60,11
14,61,11
14,62,12
14,63,11
14,64,13
14,65,12
14,66,11
14,67,11
14,68,11
14,69,11
14,70,11
14,71,13
14,72,11
14,73,11
14,74,12
14,75,11
14,76,11
14,77,11
14,78,11
14,79,12
14,80,11
14,81,11
14,82,13
14,83,12
14,84,12
14,85,11
14,86,12
14,87,12
14,88,12
14,89,11
14,90,12
14,91,11
14,92,12
14,93,11
14,94,12
14,95,11
14,96,11
14,97,17
14,98,11
14,99,11
14,100,17
14,101,11
14,102,12
14,103,12
14,104,13
14,105,12
14,106,11
14,107,12
14,108,12
14,109,11
14,110,11
14,111,12
14,112,13
14,113,12
14,114,12
14,115,11
14,116,12
14,117,12
14,118,11
14,119,12
14,120,11
14,121,12
14,122,11
14,123,12
14,124,11
14,125,11
14,126,11
14,127,15
14,128,13
14,129,11
14,130,11
15,4,73
15,5,41
15,6,29
15,7,21
15,8,17
15,9,15
15,10,13
15,11,16
15,12,11
15,13,10
15,14,10
15,15,10
15,16,10
15,17,12
15,18,11
15,19,10
15,20,11
15,21,11
15,22,14
15,23,10
15,24,11
15,25,10
15,26,10
15,27,12
15,28,10
15,29,10
15,30,10
15,31,10
15,32,11
15,33,10
15,34,12
15,35,10
15,36,10
15,37,10
15,38,10
15,39,12
15,40,10
15,41,10
15,42,10
15,43,10
15,44,10
15,45,12
15,46,10
15,47,10
15,48,11
15,49,11
15,50,10
15,51,10
15,52,10
15,53,11
15,54,15
15,55,14
15,56,11
15,57,10
15,58,11
15,59,12
15,60,11
15,61,12
15,62,10
15,63,10
15,64,15
15,65,10
15,66,10
15,67,14
15,68,10
15,69,10
15,70,12
15,71,10
15,72,10
15,73,10
15,74,10
15,75,12
15,76,10
15,77,10
15,78,10
15,79,10
15,80,10
15,81,10
15,82,10
15,83,10
15,84,11
15,85,10
15,86,10
15,87,11
15,88,10
15,89,11
15,90,15
15,91,10
15,92,13
15,93,10
15,94,10
15,95,11
15,96,12
15,97,13
15,98,11
15,99,11
15,100,12
15,101,14
15,102,10
15,103,10
15,104,10
15,105,12
15,106,10
15,107,10
15,108,11
15,109,10
15,110,10
15,111,12
15,112,12
15,113,12
15,114,13
15,115,10
15,116,10
15,117,11
15,118,10
15,119,10
15,120,11
15,121,10
15,122,10
15,123,10
15,124,13
15,125,11
15,126,10
15,127,10
15,128,10
15,129,10
15,130,10
16,4,67
16,5,43
16,6,29
16,7,25
16,8,20
16,9,15
16,10,14
16,11,13
16,12,11
16,13,10
16,14,10
16,15,11
16,16,9
16,17,9
16,18,11
16,19,12
16,20,9
16,21,9
16,22,9
16,23,9
16,24,9
16,25,10
16,26,9
16,27,9
16,28,9
16,29,9
16,30,10
16,31,10
16,32,15
16,33,9
16,34,10
16,35,10
16,36,9
16,37,9
16,38,9
16,39,9
16,40,9
16,41,9
16,42,9
16,43,9
16,44,9
16,45,9
16,46,9
16,47,10
16,48,10
16,49,10
16,50,11
16,51,9
16,52,9
16,53,9
16,54,9
16,55,9
16,56,9
16,57,9
16,58,9
16,59,9
16,60,9
16,61,9
16,62,9
16,63,9
16,64,15
16,65,9
16,66,9
16,67,9
16,68,10
16,69,9
16,70,10
16,71,9
16,72,9
16,73,9
16,74,9
16,75,11
16,76,10
16,77,9
16,78,9
16,79,9
16,80,10
16,81,10
16,82,13
16,83,9
16,84,9
16,85,10
16,86,9
16,87,10
16,88,9
16,89,9
16,90,9
16,91,9
16,92,12
16,93,9
16,94,9
16,95,11
16,96,9
16,97,9
16,98,9
16,99,9
16,100,10
16,101,10
16,102,9
16,103,10
16,104,10
16,105,9
16,106,9
16,107,9
16,108,9
16,109,11
16,110,10
16,111,9
16,112,9
16,113,9
16,114,9
16,115,9
16,116,10
16,117,9
16,118,10
16,119,10
16,120,9
16,121,9
16,122,9
16,123,10
16,124,9
16,125,12
16,126,10
16,127,9
16,128,12
16,129,9
16,130,9
17,5,67
17,6,33
17,7,23
17,8,19
17,9,15
17,10,12
17,12,10
17,13,9
17,14,10
17,15,10
17,16,9
17,17,9
17,18,9
17,19,10
17,20,9
17,21,10
17,22,11
17,23,9
17,24,11
17,25,10
17,26,9
17,27,9
17,28,10
17,29,10
17,30,9
17,32,10
17,33,11
17,34,11
17,35,9
17,36,12
17,37,10
17,38,9
17,39,11
17,40,9
17,41,9
17,42,9
17,43,12
17,44,9
17,45,12
17,46,9
17,47,9
17,48,10
17,49,9
17,50,11
17,51,9
17,52,11
17,53,10
17,54,12
17,55,9
17,56,11
17,57,9
17,58,12
17,59,9
17,60,10
17,61,9
17,62,10
17,63,9
17,64,9
17,65,9
17,66,10
17,67,9
17,68,10
17,69,9
17,70,12
17,71,9
17,72,9
17,73,9
17,74,11
17,75,9
17,76,9
17,77,9
17,78,9
17,79,9
17,80,9
17,81,9
17,82,9
17,83,9
17,84,9
17,85,10
17,86,9
17,87,9
17,88,11
17,89,10
17,90,9
17,91,13
17,92,9
17,93,9
17,94,9
17,95,9
17,96,11
17,97,9
17,98,9
17,99,11
17,100,9
17,101,9
17,102,12
17,103,9
17,104,10
17,105,10
17,106,10
17,107,10
17,108,9
17,109,9
17,110,10
17,111,9
17,112,10
17,113,9
17,114,10
17,115,10
17,116,10
17,117,9
17,119,11
17,120,11
17,121,9
17,122,9
17,123,9
17,124,11
17,125,9
17,126,11
17,127,10
17,128,9
17,129,11
17,130,11
18,4,69
18,5,43
18,6,35
18,7,24
18,8,16
18,9,16
18,10,12
18,11,10
18,12,10
18,13,10
18,14,9
18,15,10
18,16,9
18,17,8
18,18,8
18,19,9
18,20,10
18,21,9
18,22,8
18,23,9
18,24,8
18,25,9
18,26,11
18,27,8
18,28,8
18,29,8
18,30,8
18,31,8
18,32,8
18,33,9
18,34,8
18,35,8
18,36,8
18,37,10
18,38,8
18,39,8
18,40,8
18,41,8
18,42,8
18,43,14
18,44,8
18,45,8
18,46,8
18,47,8
18,48,9
18,49,11
18,50,8
18,51,8
18,52,8
18,53,10
18,54,8
18,55,8
18,56,9
18,57,8
18,58,9
18,59,9
18,60,8
18,61,9
18,62,10
18,63,8
18,64,8
18,65,12
18,66,8
18,67,8
18,68,8
18,69,8
18,70,10
18,71,9
18,72,8
18,73,10
18,74,10
18,75,10
18,76,9
18,77,11
18,78,10
18,79,8
18,80,10
18,81,9
18,82,9
18,83,8
18,84,8
18,85,9
18,86,10
18,87,8
18,88,8
18,89,9
18,90,8
18,91,8
18,92,8
18,93,9
18,94,9
18,95,8
18,96,8
18,97,9
18,98,8
18,99,8
18,100,9
18,101,12
18,102,9
18,103,8
18,104,12
18,105,8
18,106,8
18,107,10
18,108,9
18,109,9
18,110,8
18,111,8
18,112,8
18,113,9
18,114,9
18,115,11
18,116,8
18,117,8
18,118,9
18,119,8
18,120,8
18,121,8
18,122,12
18,123,8
18,124,11
18,125,8
18,126,9
18,127,9
18,128,8
18,129,8
18,130,10
19,4,67
19,5,71
19,6,31
19,7,26
19,8,19
19,9,12
19,10,13
19,11,10
19,12,9
19,13,12
19,14,9
19,15,8
19,16,9
19,17,8
19,18,8
19,19,9
19,20,9
19,21,10
19,22,9
19,23,8
19,24,8
19,25,8
19,26,8
19,27,9
19,28,10
19,29,14
19,30,8
19,31,8
19,32,8
19,33,8
19,34,8
19,35,8
19,36,15
19,37,8
19,38,8
19,39,9
19,40,11
19,41,8
19,42,8
19,43,8
19,44,9
19,45,9
19,46,10
19,47,8
19,48,10
19,49,8
19,50,8
19,51,8
19,52,9
19,53,8
19,54,10
19,55,8
19,56,11
19,57,8
19,58,8
19,59,8
